rspd_id,model_id,purchase
26516,707,0
26525,562,1
26525,707,0
26525,354,0
26531,559,1
26531,707,0
26531,673,0
26535,487,1
26535,296,0
26535,699,0
26537,562,1
26537,296,0
26541,487,1
26541,785,0
26543,372,1
26543,32,0
26543,650,0
26547,562,1
26547,324,0
26547,583,0
26548,562,1
26548,324,0
26548,583,0
26552,562,1
26552,351,0
26552,699,0
26554,419,1
26554,102,0
26561,487,1
26561,779,0
26561,707,0
26562,487,1
26562,707,0
26562,354,0
26567,562,1
26567,324,0
26567,583,0
26568,800,1
26568,102,0
26571,486,1
26571,707,0
26578,562,1
26578,559,0
26579,562,1
26579,699,0
26585,473,1
26585,144,0
26585,102,0
26591,372,1
26591,102,0
26602,300,1
26602,340,0
26602,707,0
26605,650,1
26605,242,0
26612,419,1
26612,559,0
26612,102,0
26629,487,1
26629,324,0
26629,583,0
26642,205,1
26642,102,0
26662,486,1
26662,487,0
26669,802,1
26669,102,0
26671,487,1
26671,559,0
26677,487,1
26677,439,0
26677,359,0
26706,565,1
26706,707,0
26706,324,0
26708,563,1
26708,231,0
26708,59,0
26712,606,1
26712,480,0
26712,707,0
26717,562,1
26717,779,0
26717,707,0
26719,562,1
26719,16,0
26719,440,0
26720,565,1
26720,726,0
26720,231,0
26722,487,1
26722,309,0
26722,359,0
26728,562,1
26728,583,0
26729,562,1
26729,699,0
26752,606,1
26752,309,0
26752,699,0
26753,562,1
26753,16,0
26753,351,0
26755,487,1
26755,440,0
26755,16,0
26757,562,1
26757,707,0
26757,16,0
26758,562,1
26758,779,0
26758,59,0
26761,473,1
26761,102,0
26768,559,1
26768,707,0
26772,562,1
26773,562,1
26773,699,0
26777,562,1
26777,707,0
26780,562,1
26780,324,0
26782,715,1
26782,291,0
26784,562,1
26784,324,0
26792,558,1
26792,102,0
26797,486,1
26797,707,0
26797,324,0
26798,487,1
26798,302,0
26801,562,1
26801,296,0
26807,205,1
26807,102,0
26810,205,1
26810,102,0
26840,562,1
26840,354,0
26840,324,0
26842,487,1
26842,707,0
26842,16,0
26874,563,1
26874,707,0
26894,419,1
26894,102,0
26894,559,0
26898,205,1
26898,102,0
27027,726,1
27027,444,0
27062,231,1
27062,779,0
27062,637,0
27075,231,1
27075,530,0
27096,666,1
27096,707,0
27096,324,0
27109,779,1
27109,309,0
27127,216,1
27127,309,0
27127,374,0
27163,163,1
27163,444,0
27163,704,0
27204,775,1
27204,102,0
27264,231,1
27265,231,1
27267,226,1
27267,707,0
27267,374,0
27294,216,1
27367,630,1
27367,6,0
27367,707,0
27416,637,1
27416,444,0
27416,374,0
27616,562,1
27616,324,0
27658,565,1
27658,707,0
27660,707,1
27660,324,0
27660,699,0
27667,562,1
27667,226,0
27667,354,0
27687,563,1
27687,707,0
27697,707,1
27697,674,0
27733,565,1
27733,562,0
27735,562,1
27735,15,0
27818,231,1
27818,16,0
27818,673,0
27835,225,1
27835,102,0
27864,309,1
27864,324,0
27864,354,0
27875,226,1
27875,779,0
27875,444,0
27880,309,1
27880,637,0
27972,734,1
27972,10,0
27972,707,0
28072,32,1
28072,102,0
28077,583,1
28077,707,0
28087,102,1
28087,144,0
28097,144,1
28097,102,0
28141,707,1
28141,779,0
28207,231,1
28207,16,0
28217,216,1
28217,439,0
28223,216,1
28223,779,0
28228,231,1
28228,294,0
28259,707,1
28259,324,0
28274,348,1
28274,707,0
28290,779,1
28290,630,0
28290,707,0
28446,102,1
28446,32,0
28462,707,1
28462,699,0
28462,324,0
28487,102,1
28497,707,1
28497,780,0
28502,310,1
28502,102,0
28527,707,1
28527,779,0
28565,324,1
28565,444,0
28568,650,1
28727,102,1
28727,33,0
28791,296,1
28791,216,0
28791,224,0
28806,272,1
28806,102,0
28806,32,0
28820,637,1
28820,404,0
28820,444,0
28826,440,1
28826,444,0
28826,779,0
28850,617,1
28850,227,0
28850,444,0
28852,419,1
28852,650,0
28861,741,1
28861,320,0
28861,231,0
28864,216,1
28888,562,1
28888,339,0
28889,562,1
29013,309,1
29013,354,0
29013,444,0
29027,309,1
29027,779,0
29027,673,0
29041,309,1
29041,444,0
29045,309,1
29045,779,0
29045,674,0
29058,779,1
29058,178,0
29065,309,1
29065,312,0
29075,739,1
29075,309,0
29162,707,1
29162,779,0
29163,707,1
29163,697,0
29179,707,1
29179,351,0
29271,102,1
29271,77,0
29290,487,1
29290,785,0
29376,309,1
29376,324,0
29378,309,1
29378,340,0
29379,309,1
29379,18,0
29381,401,1
29381,707,0
29386,309,1
29386,404,0
29386,102,0
29387,309,1
29387,226,0
29387,16,0
29408,440,1
29408,707,0
29408,178,0
29414,309,1
29414,707,0
29418,309,1
29434,309,1
29434,226,0
29434,779,0
29444,673,1
29444,707,0
29444,324,0
29449,309,1
29449,779,0
29449,707,0
29450,309,1
29450,779,0
29450,226,0
29451,309,1
29451,598,0
29451,226,0
29461,309,1
29461,351,0
29461,59,0
29471,309,1
29471,707,0
29475,309,1
29481,227,1
29481,309,0
29482,674,1
29482,405,0
29482,707,0
29502,229,1
29502,780,0
29502,309,0
29632,637,1
29632,444,0
29632,59,0
29642,354,1
29642,707,0
29642,16,0
29667,348,1
29667,707,0
29692,583,1
29692,178,0
29735,707,1
29735,354,0
29762,707,1
29766,484,1
29766,102,0
29780,481,1
29780,102,0
29953,355,1
29953,707,0
29953,333,0
29959,348,1
29959,102,0
30073,354,1
30073,707,0
30124,707,1
30124,696,0
30135,583,1
30135,102,0
30144,790,1
30144,562,0
30174,207,1
30174,707,0
30204,674,1
30204,741,0
30204,231,0
30207,673,1
30207,779,0
30207,707,0
30208,676,1
30208,562,0
30212,309,1
30212,226,0
30212,637,0
30217,216,1
30217,637,0
30217,16,0
30283,637,1
30283,231,0
30336,102,1
30336,32,0
30347,102,1
30347,32,0
30366,583,1
30366,309,0
30367,707,1
30367,697,0
30389,707,1
30389,699,0
30389,779,0
30420,77,1
30420,102,0
30420,144,0
30437,354,1
30437,178,0
30437,779,0
30483,226,1
30483,779,0
30483,309,0
30496,309,1
30496,226,0
30496,598,0
30497,309,1
30497,554,0
30498,309,1
30498,779,0
30521,309,1
30590,354,1
30590,444,0
30590,374,0
30660,586,1
30660,707,0
30664,197,1
30664,707,0
30665,707,1
30750,707,1
30750,351,0
30750,440,0
30752,707,1
30752,16,0
30758,487,1
30798,707,1
30833,707,1
30833,16,0
30839,707,1
30839,505,0
30845,102,1
30845,32,0
30889,486,1
30889,309,0
30943,309,1
30943,354,0
31008,444,1
31008,226,0
31008,779,0
31013,444,1
31013,18,0
31040,444,1
31040,673,0
31047,707,1
31047,324,0
31089,178,1
31089,779,0
31094,102,1
31147,309,1
31147,401,0
31147,779,0
31154,309,1
31154,351,0
31154,779,0
31162,272,1
31162,102,0
31162,144,0
31230,741,1
31230,707,0
31230,770,0
31256,444,1
31256,226,0
31271,354,1
31271,707,0
31271,637,0
31294,171,1
31294,102,0
31330,707,1
31330,779,0
31370,102,1
31370,32,0
31392,440,1
31392,707,0
31413,362,1
31413,102,0
31418,216,1
31418,707,0
31424,309,1
31424,779,0
31424,440,0
31454,354,1
31454,707,0
31497,16,1
31497,707,0
31498,707,1
31498,697,0
31510,374,1
31510,444,0
31522,216,1
31595,615,1
31595,769,0
31595,102,0
31623,309,1
31623,324,0
31720,707,1
31720,699,0
31727,294,1
31727,707,0
31733,308,1
31733,309,0
31763,312,1
31763,309,0
31763,770,0
31850,707,1
31850,324,0
31856,144,1
31856,102,0
31856,32,0
31920,562,1
31920,406,0
31921,487,1
31921,401,0
31971,609,1
31971,707,0
31997,309,1
31997,324,0
31997,226,0
32065,354,1
32065,779,0
32065,707,0
32116,309,1
32116,324,0
32129,450,1
32129,707,0
32163,721,1
32163,707,0
32169,779,1
32169,707,0
32264,216,1
32264,707,0
32268,405,1
32268,226,0
32268,707,0
32278,226,1
32278,707,0
32284,226,1
32284,707,0
32285,216,1
32285,743,0
32289,405,1
32289,779,0
32289,707,0
32298,272,1
32298,102,0
32317,272,1
32317,32,0
32317,102,0
32326,374,1
32326,707,0
32347,354,1
32347,226,0
32347,707,0
32349,354,1
32349,707,0
32355,309,1
32355,374,0
32355,707,0
32392,779,1
32392,707,0
32392,226,0
32470,374,1
32470,707,0
32470,226,0
32479,374,1
32479,779,0
32479,707,0
32629,487,1
32629,779,0
32633,562,1
32633,707,0
32633,226,0
32650,559,1
32650,707,0
32654,32,1
32654,102,0
32662,707,1
32662,324,0
32720,216,1
32720,444,0
32832,59,1
32832,707,0
32960,351,1
32960,707,0
32997,324,1
32997,707,0
32997,699,0
33020,324,1
33020,707,0
33038,16,1
33038,707,0
33043,707,1
33043,354,0
33050,707,1
33050,704,0
33104,102,1
33104,32,0
33116,707,1
33116,16,0
33126,707,1
33126,697,0
33142,580,1
33142,302,0
33182,226,1
33182,707,0
33182,609,0
33214,309,1
33214,351,0
33325,324,1
33325,707,0
33325,699,0
33363,707,1
33363,699,0
33363,324,0
33372,144,1
33372,102,0
33372,95,0
33382,487,1
33382,779,0
33382,699,0
33391,102,1
33391,32,0
33391,272,0
33487,354,1
33487,178,0
33489,779,1
33489,707,0
33550,192,1
33550,102,0
33588,707,1
33600,555,1
33600,102,0
33602,555,1
33602,102,0
33618,32,1
33618,102,0
33669,354,1
33669,707,0
33693,707,1
33693,779,0
33704,704,1
33704,707,0
33738,562,1
33738,324,0
33738,32,0
33740,562,1
33740,324,0
33779,562,1
33779,699,0
33779,351,0
33797,771,1
33797,707,0
33804,707,1
33804,324,0
33872,588,1
33872,609,0
33872,487,0
33894,102,1
33894,198,0
34067,354,1
34067,231,0
34070,444,1
34070,779,0
34073,231,1
34073,727,0
34137,102,1
34137,203,0
34283,354,1
34283,650,0
34329,741,1
34329,707,0
34331,309,1
34331,359,0
34378,231,1
34397,707,1
34397,324,0
34431,707,1
34435,707,1
34437,707,1
34437,699,0
34449,707,1
34451,324,1
34451,704,0
34451,707,0
34457,707,1
34457,696,0
34460,707,1
34468,707,1
34468,715,0
34510,707,1
34510,324,0
34511,707,1
34511,324,0
34546,707,1
34546,324,0
34568,102,1
34568,583,0
34600,707,1
34600,354,0
34617,707,1
34617,272,0
34720,351,1
34720,324,0
34720,102,0
34738,707,1
34820,792,1
34820,102,0
34826,216,1
34839,32,1
34839,102,0
34892,562,1
34899,216,1
34899,354,0
34901,184,1
34901,102,0
34901,311,0
34932,562,1
34932,772,0
34932,308,0
34962,102,1
34962,308,0
34968,273,1
34968,102,0
34985,296,1
34985,102,0
35005,562,1
35005,305,0
35125,144,1
35125,102,0
35150,32,1
35150,102,0
35163,707,1
35163,324,0
35176,707,1
35177,707,1
35180,707,1
35180,779,0
35231,707,1
35231,324,0
35242,562,1
35242,673,0
35294,707,1
35294,598,0
35306,598,1
35306,707,0
35315,144,1
35315,102,0
35355,562,1
35368,32,1
35368,102,0
35369,32,1
35369,102,0
35387,178,1
35387,324,0
35397,102,1
35397,32,0
35412,178,1
35412,707,0
35440,598,1
35440,324,0
35440,707,0
35456,650,1
35456,102,0
35458,32,1
35458,102,0
35464,415,1
35464,102,0
35471,205,1
35471,102,0
35473,32,1
35473,102,0
35476,650,1
35476,439,0
35477,32,1
35477,102,0
35504,650,1
35504,324,0
35590,309,1
35590,324,0
35590,699,0
35593,309,1
35599,309,1
35599,783,0
35599,401,0
35676,309,1
35676,354,0
35678,780,1
35678,779,0
35678,309,0
35687,226,1
35687,444,0
35690,309,1
35690,779,0
35711,59,1
35711,707,0
35711,401,0
35729,749,1
35729,231,0
35729,721,0
35735,354,1
35735,707,0
35736,354,1
35736,231,0
35736,165,0
35737,354,1
35737,226,0
35737,309,0
35738,354,1
35738,707,0
35785,354,1
35785,226,0
35785,707,0
35807,354,1
35807,707,0
35807,226,0
35846,444,1
35846,562,0
35846,637,0
35856,309,1
35856,697,0
35938,309,1
35938,598,0
35938,324,0
35957,309,1
35957,354,0
36036,401,1
36036,650,0
36175,354,1
36175,707,0
36182,354,1
36182,707,0
36182,770,0
36239,291,1
36239,234,0
36239,450,0
36242,637,1
36242,707,0
36266,401,1
36266,231,0
36277,309,1
36277,699,0
36287,309,1
36290,444,1
36290,354,0
36290,562,0
36333,351,1
36333,309,0
36333,224,0
36336,312,1
36336,309,0
36365,676,1
36365,351,0
36365,102,0
36420,444,1
36420,707,0
36420,354,0
36444,374,1
36444,231,0
36444,779,0
36462,673,1
36462,707,0
36462,401,0
36536,405,1
36536,707,0
36627,450,1
36627,527,0
36627,707,0
36640,497,1
36640,231,0
36673,354,1
36673,707,0
36673,505,0
36754,650,1
36759,650,1
36759,779,0
36785,707,1
36785,165,0
36815,707,1
36815,779,0
36815,324,0
36832,178,1
36832,324,0
36856,324,1
36856,707,0
36856,779,0
36870,300,1
36870,707,0
36896,15,1
36896,309,0
36897,487,1
36897,444,0
36910,102,1
36910,144,0
36920,492,1
36920,178,0
36985,102,1
36985,32,0
36985,171,0
37026,102,1
37026,310,0
37045,144,1
37045,102,0
37049,565,1
37049,707,0
37073,562,1
37073,324,0
37074,562,1
37074,699,0
37075,562,1
37075,583,0
37076,562,1
37076,779,0
37077,562,1
37078,562,1
37078,779,0
37096,102,1
37118,650,1
37118,324,0
37119,650,1
37119,440,0
37135,492,1
37135,178,0
37136,487,1
37136,216,0
37147,562,1
37147,707,0
37185,231,1
37185,16,0
37185,779,0
37198,231,1
37198,628,0
37226,231,1
37227,231,1
37227,16,0
37227,741,0
37252,231,1
37300,291,1
37300,699,0
37307,770,1
37307,779,0
37307,707,0
37358,779,1
37358,309,0
37466,780,1
37466,227,0
37466,309,0
37536,309,1
37536,779,0
37537,309,1
37552,309,1
37552,351,0
37614,309,1
37614,779,0
37615,309,1
37638,309,1
37672,309,1
37672,423,0
37672,302,0
37707,309,1
37707,764,0
37707,302,0
37813,309,1
37813,226,0
37813,779,0
37815,296,1
37815,226,0
37815,309,0
37818,734,1
37818,231,0
37825,309,1
37825,779,0
37946,216,1
37946,707,0
37946,351,0
37956,662,1
37956,224,0
37956,178,0
38008,216,1
38008,764,0
38047,216,1
38047,226,0
38047,707,0
38048,216,1
38055,62,1
38055,707,0
38080,401,1
38080,309,0
38081,401,1
38081,309,0
38082,401,1
38082,309,0
38191,707,1
38191,226,0
38194,707,1
38194,699,0
38272,324,1
38272,707,0
38272,779,0
38298,704,1
38298,707,0
38299,707,1
38299,324,0
38327,645,1
38327,32,0
38327,102,0
38342,169,1
38342,102,0
38371,231,1
38384,617,1
38384,102,0
38404,309,1
38404,444,0
38410,309,1
38410,779,0
38439,309,1
38439,324,0
38452,444,1
38454,444,1
38454,401,0
38466,444,1
38466,707,0
38474,216,1
38474,324,0
38491,707,1
38491,62,0
38496,707,1
38496,779,0
38496,324,0
38545,780,1
38545,444,0
38545,226,0
38547,779,1
38547,305,0
38547,309,0
38565,216,1
38565,707,0
38565,226,0
38570,54,1
38570,10,0
38570,231,0
38610,444,1
38610,779,0
38694,707,1
38694,698,0
38791,554,1
38791,562,0
38837,231,1
38845,231,1
38845,741,0
38845,32,0
38850,231,1
38850,779,0
38869,231,1
39036,609,1
39036,699,0
39036,178,0
39135,216,1
39135,480,0
39136,216,1
39136,351,0
39167,216,1
39167,401,0
39167,324,0
39301,583,1
39301,102,0
39318,696,1
39318,291,0
39327,707,1
39327,779,0
39336,372,1
39336,102,0
39339,707,1
39344,102,1
39344,32,0
39351,715,1
39351,707,0
39352,486,1
39352,707,0
39396,272,1
39396,351,0
39396,102,0
39406,769,1
39406,743,0
39406,707,0
39436,186,1
39436,311,0
39436,102,0
39455,309,1
39455,354,0
39564,707,1
39564,779,0
39596,707,1
39625,324,1
39625,707,0
39655,707,1
39656,699,1
39656,707,0
39689,707,1
39689,324,0
39695,707,1
39695,324,0
39736,231,1
39736,505,0
39736,63,0
39776,192,1
39776,32,0
39776,102,0
39788,444,1
39788,707,0
39806,444,1
39806,707,0
39811,225,1
39811,102,0
39829,227,1
39829,741,0
39829,707,0
39856,707,1
39856,401,0
39856,354,0
39863,102,1
39869,707,1
39869,598,0
39878,715,1
39878,562,0
39882,16,1
39882,707,0
39904,562,1
39904,699,0
39910,563,1
39910,707,0
39915,487,1
39915,707,0
39948,38,1
39948,102,0
39993,32,1
39993,102,0
39994,102,1
39999,234,1
39999,291,0
39999,294,0
40003,231,1
40003,450,0
40003,505,0
40020,309,1
40020,444,0
40032,273,1
40032,405,0
40032,707,0
40044,440,1
40044,444,0
40044,707,0
40068,770,1
40068,707,0
40198,611,1
40198,707,0
40198,779,0
40230,707,1
40230,16,0
40303,178,1
40303,309,0
40322,697,1
40322,707,0
40344,324,1
40344,650,0
40369,697,1
40369,707,0
40390,32,1
40390,102,0
40397,650,1
40397,779,0
40398,650,1
40398,324,0
40402,650,1
40402,440,0
40429,102,1
40429,32,0
40540,374,1
40540,231,0
40550,444,1
40658,102,1
40658,32,0
40670,707,1
40670,354,0
40670,226,0
40732,487,1
40791,231,1
40791,779,0
41090,216,1
41114,190,1
41114,178,0
41134,216,1
41134,779,0
41135,216,1
41135,779,0
41203,17,1
41203,178,0
41230,583,1
41230,309,0
41246,707,1
41260,15,1
41260,707,0
41263,102,1
41263,32,0
41438,487,1
41438,423,0
41444,487,1
41462,372,1
41462,102,0
41523,354,1
41523,444,0
41524,354,1
41524,707,0
41547,216,1
41547,707,0
41549,231,1
41549,16,0
41589,216,1
41589,779,0
41775,102,1
41775,144,0
41818,707,1
41818,309,0
41820,171,1
41820,102,0
41860,102,1
41860,33,0
41896,77,1
41896,102,0
41949,733,1
41949,297,0
41949,444,0
42057,231,1
42057,309,0
42057,165,0
42076,231,1
42076,291,0
42098,291,1
42098,19,0
42117,430,1
42117,178,0
42144,440,1
42144,779,0
42144,309,0
42152,226,1
42152,673,0
42152,487,0
42177,231,1
42177,16,0
42177,501,0
42179,673,1
42179,231,0
42199,192,1
42199,102,0
42211,779,1
42211,324,0
42211,231,0
42237,444,1
42237,726,0
42237,451,0
42266,704,1
42266,707,0
42277,32,1
42277,102,0
42289,699,1
42289,707,0
42418,562,1
42424,487,1
42425,487,1
42425,305,0
42426,562,1
42428,707,1
42428,298,0
42497,231,1
42497,450,0
42497,63,0
42501,783,1
42501,291,0
42655,226,1
42655,707,0
42684,226,1
42684,707,0
42688,674,1
42688,707,0
42688,324,0
42730,498,1
42730,309,0
42741,637,1
42741,309,0
42777,102,1
42777,32,0
42777,272,0
42818,10,1
42818,707,0
42831,577,1
42831,102,0
42883,802,1
42883,102,0
42883,144,0
42888,487,1
42889,707,1
42889,324,0
42932,487,1
42932,699,0
42942,487,1
42942,779,0
42952,16,1
42952,707,0
42956,486,1
42956,707,0
42957,487,1
42957,16,0
42968,192,1
42968,102,0
43080,14,1
43080,231,0
43407,779,1
43407,231,0
43677,707,1
43677,351,0
43678,707,1
43679,707,1
43679,779,0
43684,707,1
43686,707,1
43686,779,0
43689,707,1
43690,707,1
43700,707,1
43701,77,1
43701,102,0
43705,707,1
43705,294,0
43712,144,1
43712,102,0
43718,102,1
43743,102,1
43789,102,1
43803,144,1
43803,102,0
43805,178,1
43821,707,1
43848,707,1
43858,707,1
43859,707,1
43859,102,0
43900,779,1
43900,309,0
43900,305,0
44000,707,1
44008,178,1
44008,351,0
44034,178,1
44057,178,1
44091,783,1
44091,444,0
44091,16,0
44211,473,1
44211,102,0
44211,144,0
44225,487,1
44234,487,1
44234,707,0
44234,324,0
44260,16,1
44260,779,0
44260,707,0
44261,32,1
44261,296,0
44261,650,0
44269,707,1
44269,178,0
44269,583,0
44271,32,1
44271,102,0
44271,415,0
44288,706,1
44288,102,0
44291,16,1
44291,707,0
44291,324,0
44329,102,1
44329,32,0
44329,144,0
44331,487,1
44331,324,0
44331,779,0
44376,802,1
44376,102,0
44376,207,0
44379,707,1
44379,779,0
44379,583,0
44381,32,1
44381,650,0
44381,272,0
44382,473,1
44382,102,0
44414,563,1
44414,226,0
44414,707,0
44446,418,1
44446,102,0
44446,32,0
44472,487,1
44480,372,1
44480,415,0
44480,102,0
44481,372,1
44481,32,0
44481,102,0
44504,554,1
44504,707,0
44504,351,0
44505,487,1
44505,16,0
44505,354,0
44511,562,1
44511,324,0
44511,779,0
44513,562,1
44513,707,0
44514,562,1
44514,707,0
44514,354,0
44528,603,1
44528,487,0
44528,583,0
44529,486,1
44529,580,0
44529,242,0
44531,32,1
44531,102,0
44534,372,1
44534,650,0
44534,699,0
44535,32,1
44535,102,0
44535,583,0
44537,802,1
44537,171,0
44537,102,0
44543,603,1
44543,707,0
44543,699,0
44545,563,1
44545,16,0
44545,707,0
44547,563,1
44547,487,0
44547,15,0
44548,562,1
44548,699,0
44548,351,0
44557,559,1
44557,16,0
44557,707,0
44574,473,1
44574,102,0
44574,32,0
44609,473,1
44609,102,0
44609,144,0
44631,562,1
44631,707,0
44638,562,1
44638,779,0
44647,562,1
44647,707,0
44649,562,1
44661,562,1
44661,780,0
44664,562,1
44672,562,1
44672,324,0
44672,15,0
44680,563,1
44680,15,0
44680,707,0
44688,563,1
44688,707,0
44688,59,0
44690,418,1
44690,102,0
44690,603,0
44691,562,1
44691,16,0
44691,707,0
44692,562,1
44692,779,0
44692,603,0
44694,563,1
44694,707,0
44697,562,1
44698,562,1
44698,291,0
44700,562,1
44700,707,0
44704,562,1
44704,779,0
44705,562,1
44705,699,0
44711,562,1
44768,418,1
44768,102,0
44772,562,1
44772,673,0
44772,699,0
44773,563,1
44773,294,0
44773,707,0
44774,25,1
44774,102,0
44774,681,0
44775,800,1
44775,102,0
44783,562,1
44783,699,0
44783,603,0
44789,562,1
44789,707,0
44789,779,0
44791,562,1
44791,17,0
44791,707,0
44795,562,1
44795,707,0
44799,562,1
44799,699,0
44799,603,0
44812,562,1
44812,673,0
44812,16,0
44837,562,1
44837,707,0
44842,562,1
44843,563,1
44843,707,0
44844,563,1
44844,309,0
44848,562,1
44848,779,0
44850,562,1
44850,309,0
44850,580,0
44852,563,1
44852,309,0
44852,673,0
44853,563,1
44853,715,0
44853,309,0
44870,562,1
44870,699,0
44870,324,0
44875,562,1
44875,16,0
44902,563,1
44902,707,0
44904,800,1
44904,144,0
44904,102,0
44906,563,1
44906,562,0
44906,707,0
44907,800,1
44907,102,0
44907,32,0
44908,562,1
44908,707,0
44908,637,0
44915,562,1
44915,699,0
44915,324,0
44916,562,1
44916,699,0
44916,324,0
44917,562,1
44917,707,0
44918,562,1
44918,603,0
44918,324,0
44923,562,1
44923,707,0
44945,562,1
44945,439,0
44945,707,0
44946,563,1
44946,16,0
44946,707,0
44947,800,1
44947,102,0
44947,32,0
44949,800,1
44949,102,0
44950,563,1
44950,697,0
44950,707,0
44952,562,1
44952,16,0
44952,673,0
44954,800,1
44954,650,0
44954,32,0
44956,800,1
44956,102,0
44956,32,0
44959,563,1
44959,697,0
44959,707,0
44961,25,1
44961,32,0
44961,102,0
44966,563,1
44966,697,0
44966,309,0
44970,562,1
44972,562,1
44982,562,1
44988,562,1
45008,563,1
45008,231,0
45008,697,0
45019,563,1
45019,674,0
45019,231,0
45025,563,1
45025,231,0
45025,16,0
45028,563,1
45028,707,0
45028,231,0
45034,25,1
45034,487,0
45035,652,1
45035,707,0
45035,734,0
45042,563,1
45042,580,0
45042,707,0
45048,178,1
45048,779,0
45048,699,0
45055,563,1
45055,380,0
45055,488,0
45074,562,1
45094,572,1
45094,102,0
45095,178,1
45095,102,0
45098,562,1
45098,324,0
45098,779,0
45100,572,1
45100,102,0
45100,220,0
45112,563,1
45112,707,0
45116,563,1
45116,291,0
45117,563,1
45117,309,0
45126,603,1
45126,707,0
45126,583,0
45144,603,1
45144,699,0
45144,707,0
45145,473,1
45145,32,0
45145,650,0
45153,205,1
45153,102,0
45153,372,0
45154,562,1
45154,699,0
45154,354,0
45155,562,1
45155,15,0
45155,673,0
45161,231,1
45161,779,0
45161,16,0
45168,272,1
45168,102,0
45168,208,0
45176,231,1
45176,707,0
45176,374,0
45180,231,1
45180,726,0
45180,16,0
45194,309,1
45195,309,1
45195,231,0
45197,291,1
45197,528,0
45203,226,1
45203,444,0
45210,231,1
45213,401,1
45213,231,0
45213,779,0
45231,216,1
45231,226,0
45231,707,0
45241,231,1
45241,726,0
45241,16,0
45247,216,1
45262,309,1
45262,226,0
45266,309,1
45266,231,0
45266,324,0
45269,309,1
45269,707,0
45289,309,1
45289,291,0
45289,59,0
45290,309,1
45297,226,1
45297,231,0
45305,609,1
45305,707,0
45305,587,0
45318,309,1
45318,226,0
45318,779,0
45319,309,1
45319,779,0
45319,673,0
45342,291,1
45342,57,0
45371,617,1
45371,102,0
45381,309,1
45381,440,0
45386,218,1
45386,216,0
45388,309,1
45389,309,1
45389,401,0
45389,324,0
45395,444,1
45395,480,0
45399,444,1
45399,354,0
45399,16,0
45401,309,1
45401,401,0
45401,637,0
45408,439,1
45408,707,0
45410,423,1
45410,562,0
45410,673,0
45433,528,1
45433,707,0
45460,309,1
45460,229,0
45516,617,1
45516,707,0
45523,783,1
45523,707,0
45652,309,1
45652,779,0
45676,231,1
45676,226,0
45724,162,1
45724,309,0
45724,224,0
45727,309,1
45727,354,0
45728,309,1
45728,609,0
45728,779,0
45828,309,1
45828,612,0
45828,226,0
45903,562,1
45903,15,0
45907,562,1
45907,381,0
45907,15,0
45916,707,1
45916,674,0
45941,565,1
45941,562,0
45941,696,0
45954,205,1
45954,102,0
46028,231,1
46028,16,0
46037,783,1
46037,231,0
46037,674,0
46085,405,1
46085,309,0
46177,309,1
46177,779,0
46178,309,1
46178,401,0
46179,309,1
46179,354,0
46232,224,1
46232,231,0
46244,216,1
46267,443,1
46267,707,0
46282,444,1
46282,359,0
46337,498,1
46337,12,0
46337,707,0
46338,218,1
46338,216,0
46338,165,0
46377,216,1
46377,305,0
46416,443,1
46416,697,0
46416,488,0
46542,450,1
46542,707,0
46588,707,1
46588,779,0
46598,144,1
46598,102,0
46617,102,1
46617,32,0
46619,32,1
46619,102,0
46644,558,1
46644,102,0
46657,32,1
46657,102,0
46668,707,1
46668,63,0
46733,444,1
46733,779,0
46742,192,1
46742,102,0
46777,309,1
46777,404,0
46777,779,0
46784,216,1
46784,779,0
46835,779,1
46835,444,0
46910,707,1
46910,16,0
46990,354,1
46990,779,0
46990,707,0
46994,305,1
46994,707,0
47028,707,1
47028,354,0
47053,707,1
47053,354,0
47107,231,1
47107,559,0
47142,354,1
47142,707,0
47142,779,0
47144,354,1
47144,324,0
47144,707,0
47146,637,1
47146,309,0
47175,354,1
47175,707,0
47217,354,1
47217,707,0
47262,272,1
47262,144,0
47262,102,0
47322,351,1
47322,650,0
47379,324,1
47379,178,0
47383,562,1
47383,779,0
47393,562,1
47405,562,1
47412,562,1
47412,324,0
47547,231,1
47563,216,1
47567,216,1
47627,444,1
47634,444,1
47635,444,1
47682,231,1
47692,231,1
47703,216,1
47710,231,1
47711,231,1
47716,216,1
47723,444,1
47729,444,1
47734,231,1
47754,231,1
47758,444,1
47769,231,1
47887,324,1
47887,320,0
47887,178,0
47921,163,1
47921,305,0
47921,444,0
47997,707,1
47997,324,0
48009,707,1
48009,324,0
48086,487,1
48086,324,0
48100,707,1
48100,324,0
48107,242,1
48107,102,0
48123,102,1
48134,487,1
48134,779,0
48146,617,1
48146,779,0
48146,309,0
48150,192,1
48150,411,0
48150,102,0
48167,745,1
48167,779,0
48167,309,0
48186,231,1
48186,487,0
48212,192,1
48212,32,0
48212,102,0
48280,216,1
48285,16,1
48285,231,0
48288,309,1
48440,764,1
48440,707,0
48440,444,0
48483,617,1
48483,588,0
48483,650,0
48612,707,1
48612,16,0
48653,16,1
48653,309,0
48670,691,1
48670,102,0
48829,735,1
48829,291,0
48891,749,1
48891,231,0
48906,220,1
48906,102,0
48967,95,1
48967,102,0
48997,707,1
48997,706,0
48997,699,0
49000,16,1
49000,102,0
49000,324,0
49008,583,1
49008,102,0
49011,585,1
49011,707,0
49053,376,1
